Id,fecha_venta,tipo_venta,empleado,categoria,total,es_entregado
1542,2023-10-06,web,Sofía,hogar,122.1,1
1543,2023-03-17,WhatsApp,Sofía,hogar,222.73,1
1544,2023-03-07,WhatsApp,Carlos,deportes,36.08,1
1545,2023-05-29,web,Juan,muebles,0.0,0
1546,2023-03-04,web,Sofía,muebles,126.49,1
1547,2023-04-17,WhatsApp,María,muebles,0.0,0
1548,2023-12-28,WhatsApp,Juan,deportes,29.44,1
1549,2023-05-10,WhatsApp,Sofía,ropa,100.2,1
1550,2023-03-21,WhatsApp,María,ropa,375.89,1
1551,2023-06-01,web,María,hogar,86.18,1
1552,2023-01-24,web,Ana,hogar,121.19,1
1553,2023-06-15,WhatsApp,Luis,deportes,542.04,1
1554,2023-07-16,web,,hogar,0.0,0
1555,2023-11-06,WhatsApp,Luis,muebles,120.29,1
1556,2023-04-07,web,María,hogar,372.8,1
1557,2023-08-31,WhatsApp,María,ropa,18.98,1
1558,2023-04-14,web,Luis,tecnológico,78.68,1
1559,2023-10-24,web,Carlos,hogar,28.66,1
1560,2023-02-26,WhatsApp,Luis,ropa,23.51,1
1561,2023-04-29,web,María,hogar,115.56,1
1562,2023-10-28,WhatsApp,Luis,hogar,129.54,1
1563,2023-06-13,web,Luis,ropa,37.73,1
1564,2023-05-02,web,Sofía,muebles,196.69,1
1565,2023-05-09,WhatsApp,Sofía,tecnológico,,1
1566,2023-11-25,WhatsApp,Luis,ropa,0.0,0
1567,2023-08-20,web,Juan,tecnológico,122.22,1
1568,2023-09-15,WhatsApp,Carlos,tecnológico,0.0,0
1569,2023-03-05,web,Juan,muebles,65.15,1
1570,2023-06-16,WhatsApp,Luis,deportes,135.94,1
1571,2023-12-09,web,María,muebles,0.0,0
1572,2023-12-09,web,Luis,tecnológico,292.54,1
1573,2023-12-26,web,Ana,deportes,145.28,1
1574,2023-07-12,WhatsApp,Luis,deportes,93.93,1
1575,2023-07-14,WhatsApp,María,ropa,22.54,1
1576,2023-10-04,WhatsApp,Carlos,muebles,1899.39,1
1577,2023-07-17,WhatsApp,Luis,ropa,26.76,1
1578,2023-07-26,WhatsApp,Sofía,muebles,353.38,1
1579,2023-05-06,WhatsApp,Carlos,tecnológico,137.83,1
1580,2023-06-02,WhatsApp,María,ropa,,1
1581,2023-11-13,WhatsApp,Juan,tecnológico,0.0,0
1582,2023-04-30,web,Carlos,tecnológico,35.95,1
1583,2023-11-16,web,Juan,deportes,102.11,1
1584,2023-11-02,WhatsApp,Ana,deportes,147.63,1
1585,2023-08-08,web,Carlos,deportes,92.46,1
1586,2023-06-18,WhatsApp,Carlos,muebles,1007.42,1
1587,2023-10-13,WhatsApp,Juan,tecnológico,379.71,1
1588,2023-04-27,WhatsApp,Juan,muebles,,1
1589,2023-09-01,WhatsApp,Ana,hogar,556.85,1
1590,2023-03-01,web,Carlos,muebles,0.0,0
1591,2023-04-20,web,,deportes,1008.78,1
1592,2023-07-15,web,Juan,deportes,95.15,1
1593,2023-05-03,WhatsApp,Carlos,muebles,123.68,1
1594,2023-01-16,web,María,ropa,38.3,1
1595,2023-11-25,WhatsApp,Luis,hogar,2187.41,1
1596,2023-09-05,web,María,deportes,77.42,1
1597,2023-11-12,web,María,tecnológico,15.39,1
1598,2023-01-17,WhatsApp,Luis,tecnológico,143.14,1
1599,2023-09-18,WhatsApp,María,deportes,1277.42,1
1600,2023-06-14,WhatsApp,María,muebles,108.94,1
1601,2023-07-23,WhatsApp,,hogar,0.0,0
1602,2023-06-29,WhatsApp,María,deportes,243.71,1
1603,2023-11-11,web,Luis,deportes,49.46,1
1604,2023-12-25,web,Sofía,ropa,0.0,0
1605,2023-08-24,web,Ana,deportes,0.0,0
1606,2023-09-07,WhatsApp,Ana,muebles,1604.85,1
1607,2023-06-25,WhatsApp,Luis,ropa,50.2,1
1608,2023-10-02,web,Ana,tecnológico,502.73,1
1609,2023-07-16,WhatsApp,Juan,ropa,123.71,1
1610,2023-11-20,WhatsApp,Sofía,muebles,0.0,0
1611,2023-06-23,web,María,muebles,42.0,1
1612,2023-04-22,WhatsApp,Ana,hogar,25.81,1
1613,2023-02-24,WhatsApp,Sofía,muebles,0.0,0
1614,2023-01-15,WhatsApp,Juan,muebles,10.77,1
1615,2023-02-14,web,María,muebles,,1
1616,2023-05-16,web,,deportes,114.99,1
1617,2023-03-17,web,Juan,muebles,18.63,1
1618,2023-06-27,web,María,ropa,1252.48,1
1619,2023-06-19,web,Carlos,muebles,0.0,0
1620,2023-10-20,WhatsApp,Carlos,muebles,0.0,0
1621,2023-12-20,WhatsApp,,ropa,503.45,1
1622,2023-04-11,WhatsApp,Juan,ropa,94.99,1
1623,2023-08-29,WhatsApp,Ana,muebles,0.0,0
1624,2023-04-30,web,Sofía,hogar,171.84,1
1625,2023-10-11,WhatsApp,Carlos,deportes,0.0,0
1626,2023-11-11,web,María,tecnológico,83.79,1
1627,2023-10-28,WhatsApp,Juan,deportes,47.64,1
1628,2023-07-14,WhatsApp,María,deportes,,1
1629,2023-10-20,WhatsApp,Carlos,ropa,52.63,1
1630,2023-11-05,web,Ana,deportes,97.28,1
1631,2023-07-19,web,Ana,deportes,0.0,0
1632,2023-08-03,WhatsApp,Ana,ropa,,1
1633,2023-11-16,web,Luis,tecnológico,109.98,1
1634,2023-01-28,web,Sofía,hogar,95.87,1
1635,2023-03-21,WhatsApp,Sofía,ropa,49.9,1
1636,2023-10-09,web,Carlos,ropa,66.01,1
1637,2023-07-03,WhatsApp,Juan,deportes,125.62,1
1638,2023-01-14,web,Ana,deportes,716.52,1
1639,2023-06-23,WhatsApp,Sofía,ropa,51.28,1
1640,2023-04-04,WhatsApp,Ana,hogar,44.01,1
1641,2023-04-27,WhatsApp,Ana,ropa,100.65,1
1642,2023-10-28,WhatsApp,Sofía,tecnológico,,1
1643,2023-11-13,WhatsApp,Carlos,deportes,59.34,1
1644,2023-11-18,WhatsApp,Ana,muebles,1286.67,1
1645,2023-07-24,WhatsApp,Luis,muebles,0.0,0
1646,2023-06-21,web,Carlos,ropa,0.0,0
1647,2023-08-08,web,Ana,muebles,0.0,0
1648,2023-05-24,WhatsApp,,muebles,95.23,1
1649,2023-09-27,WhatsApp,Luis,tecnológico,,1
1650,2023-06-19,WhatsApp,Ana,ropa,0.0,0
1651,2023-02-03,web,Sofía,muebles,105.74,1
1652,2023-10-31,WhatsApp,Luis,ropa,1462.02,1
1653,2023-06-27,WhatsApp,Luis,ropa,122.1,1
1654,2023-06-07,web,María,muebles,12.29,1
1655,2023-03-19,WhatsApp,María,deportes,442.88,1
1656,2023-09-16,web,Ana,ropa,59.27,1
1657,2023-03-27,web,Ana,muebles,136.73,1
1658,2023-06-03,web,Ana,ropa,0.0,0
1659,2023-11-15,web,Carlos,muebles,,1
1660,2023-10-28,web,Ana,ropa,99.36,1
1661,2023-01-06,WhatsApp,Sofía,hogar,0.0,0
1662,2023-07-06,WhatsApp,Juan,tecnológico,,1
1663,2023-10-27,web,Ana,muebles,56.31,1
1664,2023-04-05,web,Luis,deportes,63.22,1
1665,2023-12-18,WhatsApp,María,deportes,493.41,1
1666,2023-08-02,WhatsApp,Luis,muebles,101.37,1
1667,2023-11-30,WhatsApp,Luis,tecnológico,,1
1668,2023-07-03,web,Sofía,deportes,18.41,1
1669,2023-02-10,WhatsApp,Luis,tecnológico,111.68,1
1670,2023-09-09,web,,muebles,620.23,1
1671,2023-10-02,WhatsApp,,ropa,31.79,1
1672,2023-04-07,WhatsApp,Ana,hogar,1358.28,1
1673,2023-11-23,web,Carlos,ropa,45.37,1
1674,2023-07-15,web,Sofía,muebles,131.59,1
1675,2023-08-19,web,Carlos,hogar,305.32,1
1676,2023-08-14,web,María,deportes,,1
1677,2023-01-16,WhatsApp,Sofía,deportes,13.49,1
1678,2023-02-06,WhatsApp,Carlos,hogar,0.0,0
1679,2023-09-18,WhatsApp,Carlos,muebles,0.0,0
1680,2023-11-05,web,María,hogar,1092.71,1
1681,2023-04-27,WhatsApp,Sofía,tecnológico,,1
1682,2023-11-17,WhatsApp,María,deportes,0.0,0
1683,2023-09-23,WhatsApp,Sofía,deportes,0.0,0
1684,2023-05-24,WhatsApp,Ana,muebles,12.43,1
1685,2023-12-21,WhatsApp,Carlos,muebles,0.0,0
1686,2023-07-10,web,Juan,tecnológico,0.0,0
1687,2023-06-26,web,Luis,hogar,43.19,1
1688,2023-04-25,web,Carlos,hogar,31.36,1
1689,2023-02-16,WhatsApp,Sofía,deportes,0.0,0
1690,2023-06-15,WhatsApp,María,tecnológico,0.0,0
1691,2023-03-16,web,María,ropa,0.0,0
1692,2023-11-06,web,Ana,ropa,859.43,1
1693,2023-07-15,web,Juan,ropa,84.84,1
1694,2023-03-09,web,Carlos,ropa,0.0,0
1695,2023-10-31,WhatsApp,Juan,tecnológico,22.26,1
1696,2023-08-20,web,Juan,muebles,336.53,1
1697,2023-12-02,WhatsApp,María,tecnológico,307.61,1
1698,2023-08-28,web,Juan,tecnológico,132.02,1
1699,2023-08-24,WhatsApp,Sofía,deportes,60.98,1
1700,2023-04-21,WhatsApp,Carlos,deportes,902.02,1
1701,2023-11-19,web,Luis,muebles,28.41,1
1702,2023-03-18,WhatsApp,María,tecnológico,93.71,1
1703,2023-08-30,web,Sofía,hogar,145.74,1
1704,2023-06-29,WhatsApp,Luis,ropa,2842.96,1
1705,2023-05-30,web,Ana,ropa,29.18,1
1706,2023-07-22,WhatsApp,Sofía,tecnológico,0.0,0
1707,2023-07-27,WhatsApp,Luis,deportes,0.0,0
1708,2023-12-23,WhatsApp,Ana,ropa,0.0,0
1709,2023-06-25,web,Sofía,deportes,225.13,1
1710,2023-12-07,web,María,deportes,551.84,1
1711,2023-12-06,WhatsApp,María,deportes,53.48,1
1712,2023-02-16,WhatsApp,María,ropa,,1
1713,2023-10-27,WhatsApp,Carlos,hogar,254.42,1
1714,2023-04-11,WhatsApp,Ana,ropa,0.0,0
1715,2023-02-25,WhatsApp,Luis,tecnológico,0.0,0
1716,2023-07-19,web,Luis,muebles,97.0,1
1717,2023-10-29,web,Ana,tecnológico,121.98,1
1718,2023-04-25,WhatsApp,Carlos,muebles,225.6,1
1719,2023-10-07,web,María,tecnológico,0.0,0
1720,2023-11-01,WhatsApp,Ana,hogar,0.0,0
1721,2023-06-20,web,Ana,ropa,60.39,1
1722,2023-10-10,WhatsApp,Luis,tecnológico,1837.16,1
1723,2023-10-24,WhatsApp,Ana,hogar,44.65,1
1724,2023-11-14,WhatsApp,Ana,ropa,128.27,1
1725,2023-09-02,web,Carlos,ropa,75.39,1
1726,2023-08-03,WhatsApp,Carlos,ropa,456.39,1
1727,2023-06-13,web,Luis,hogar,121.09,1
1728,2023-02-24,WhatsApp,Carlos,deportes,133.05,1
1729,2023-08-03,web,Juan,deportes,0.0,0
1730,2023-09-21,web,Juan,muebles,0.0,0
1731,2023-06-11,WhatsApp,Sofía,hogar,95.65,1
1732,2023-12-18,web,Ana,muebles,2291.69,1
1733,2023-02-11,web,Carlos,muebles,17.17,1
1734,2023-06-26,web,Luis,deportes,64.75,1
1735,2023-10-06,WhatsApp,Sofía,deportes,67.4,1
1736,2023-10-16,web,Luis,muebles,0.0,0
1737,2023-04-12,web,María,ropa,23.33,1
1738,2023-09-17,WhatsApp,Juan,hogar,85.06,1
1739,2023-05-28,WhatsApp,Sofía,tecnológico,134.3,1
1740,2023-08-26,web,Carlos,tecnológico,106.61,1
1741,2023-02-03,WhatsApp,Sofía,tecnológico,134.96,1
1742,2023-10-10,web,,ropa,0.0,0
1743,2023-10-12,web,Luis,hogar,0.0,0
1744,2023-12-17,WhatsApp,Carlos,ropa,300.63,1
1745,2023-05-16,web,,ropa,0.0,0
1746,2023-12-01,web,María,ropa,136.14,1
1747,2023-10-25,web,Ana,muebles,129.69,1
1748,2023-10-07,web,Carlos,hogar,1284.07,1
1749,2023-06-29,WhatsApp,María,tecnológico,,1
1750,2023-01-31,web,Sofía,tecnológico,0.0,0
1751,2023-07-10,WhatsApp,Carlos,tecnológico,101.58,1
1752,2023-04-25,web,María,deportes,51.6,1
1753,2023-06-21,WhatsApp,Ana,hogar,0.0,0
1754,2023-12-20,WhatsApp,María,deportes,86.03,1
1755,2023-03-26,web,Juan,muebles,111.53,1
1756,2023-04-17,web,,tecnológico,13.69,1
1757,2023-11-03,web,Luis,deportes,32.19,1
1758,2023-02-19,WhatsApp,Ana,hogar,1444.54,1
1759,2023-12-21,WhatsApp,Juan,ropa,502.47,1
1760,2023-02-06,web,Luis,hogar,11.93,1
1761,2023-03-08,WhatsApp,Juan,muebles,0.0,0
1762,2023-08-21,WhatsApp,Juan,tecnológico,104.49,1
1763,2023-10-15,WhatsApp,María,tecnológico,128.89,1
1764,2023-05-27,WhatsApp,Luis,hogar,0.0,0
1765,2023-01-12,web,Ana,hogar,120.57,1
1766,2023-06-14,WhatsApp,Luis,hogar,117.16,1
1767,2023-07-29,WhatsApp,Luis,ropa,109.46,1
1768,2023-11-11,WhatsApp,Carlos,deportes,0.0,0
1769,2023-10-09,WhatsApp,Ana,muebles,76.34,1
1770,2023-02-10,WhatsApp,María,muebles,0.0,0
1771,2023-09-21,web,Luis,ropa,132.28,1
1772,2023-10-29,web,Luis,ropa,,1
1773,2023-12-07,WhatsApp,Luis,ropa,585.29,1
1774,2023-07-11,web,Sofía,tecnológico,107.68,1
1775,2023-04-27,WhatsApp,Carlos,ropa,36.14,1
1776,2023-03-07,WhatsApp,Carlos,tecnológico,59.19,1
1777,2023-01-21,WhatsApp,Sofía,deportes,595.4,1
1778,2023-09-16,web,Carlos,hogar,107.06,1
1779,2023-12-13,web,Luis,tecnológico,0.0,0
1780,2023-08-15,web,Ana,hogar,471.31,1
1781,2023-01-23,WhatsApp,Ana,tecnológico,58.89,1
1782,2023-02-01,WhatsApp,Carlos,muebles,64.16,1
1783,2023-06-30,WhatsApp,,deportes,0.0,0
1784,2023-12-23,web,Ana,tecnológico,222.84,1
1785,2023-09-08,WhatsApp,Ana,ropa,151.85,1
1786,2023-03-04,web,Sofía,tecnológico,73.5,1
1787,2023-10-26,WhatsApp,Carlos,hogar,964.16,1
1788,2023-09-20,WhatsApp,Luis,tecnológico,1264.05,1
1789,2023-04-28,web,María,tecnológico,35.73,1
1790,2023-05-24,web,Juan,muebles,1416.44,1
1791,2023-01-29,web,Ana,tecnológico,30.35,1
1792,2023-02-07,web,Juan,ropa,0.0,0
1793,2023-05-02,WhatsApp,Luis,muebles,98.77,1
1794,2023-08-12,web,María,ropa,125.02,1
1795,2023-06-09,WhatsApp,Carlos,hogar,,1
1796,2023-05-08,WhatsApp,Juan,muebles,46.39,1
1797,2023-03-02,WhatsApp,Luis,ropa,23.22,1
1798,2023-03-25,web,María,tecnológico,1250.42,1
1799,2023-06-19,WhatsApp,Ana,ropa,237.57,1
1800,2023-07-01,web,Sofía,muebles,53.35,1
1801,2023-05-29,web,Luis,deportes,82.81,1
1802,2023-09-26,web,Luis,deportes,149.16,1
1803,2023-07-21,web,Ana,tecnológico,262.24,1
1804,2023-07-19,web,Carlos,hogar,149.11,1
1805,2023-09-27,WhatsApp,Juan,muebles,102.07,1
1806,2023-11-13,web,María,ropa,,1
1807,2023-02-19,WhatsApp,Sofía,ropa,44.54,1
1808,2023-07-06,WhatsApp,,hogar,790.74,1
1809,2023-11-09,WhatsApp,Luis,hogar,115.24,1
1810,2023-10-14,web,Ana,tecnológico,104.25,1
1811,2023-01-22,WhatsApp,Juan,ropa,104.12,1
1812,2023-04-23,WhatsApp,Juan,deportes,,1
1813,2023-04-17,web,Carlos,ropa,124.62,1
1814,2023-11-08,web,María,muebles,524.54,1
1815,2023-10-16,web,María,ropa,104.65,1
1816,2023-01-23,web,María,muebles,0.0,0
1817,2023-04-10,WhatsApp,Carlos,hogar,24.03,1
1818,2023-02-09,web,María,hogar,,1
1819,2023-10-31,WhatsApp,Sofía,muebles,71.85,1
1820,2023-09-18,web,Luis,tecnológico,1471.46,1
1821,2023-11-10,web,Sofía,deportes,0.0,0
1822,2023-05-01,web,María,hogar,11.55,1
1823,2023-08-16,web,Sofía,tecnológico,0.0,0
1824,2023-11-14,web,Juan,ropa,43.68,1
1825,2023-08-30,web,Luis,ropa,25.71,1
1826,2023-04-21,WhatsApp,María,deportes,0.0,0
1827,2023-03-09,WhatsApp,María,ropa,1376.6,1
1828,2023-06-13,WhatsApp,Sofía,ropa,307.01,1
1829,2023-05-15,web,Carlos,deportes,0.0,0
1830,2023-04-16,web,Luis,ropa,0.0,0
1831,2023-01-20,WhatsApp,Sofía,hogar,500.25,1
1832,2023-11-30,web,,deportes,109.07,1
1833,2023-02-27,web,Luis,hogar,69.03,1
1834,2023-04-10,WhatsApp,Sofía,deportes,75.23,1
1835,2023-05-24,WhatsApp,Juan,tecnológico,128.34,1
1836,2023-04-29,web,Ana,ropa,681.37,1
1837,2023-11-14,web,Luis,hogar,89.94,1
1838,2023-03-19,WhatsApp,Carlos,hogar,360.88,1
1839,2023-08-18,web,Juan,ropa,,1
1840,2023-10-06,WhatsApp,Juan,deportes,92.1,1
1841,2023-03-14,WhatsApp,Sofía,ropa,0.0,0
1842,2023-04-26,web,María,deportes,,1
1843,2023-11-14,web,María,tecnológico,0.0,0
1844,2023-12-14,web,Juan,hogar,136.39,1
1845,2023-07-17,web,Carlos,ropa,1319.79,1
1846,2023-08-04,WhatsApp,Luis,hogar,,1
1847,2023-03-26,web,Ana,muebles,130.39,1
1848,2023-08-01,WhatsApp,María,hogar,580.95,1
1849,2023-02-04,WhatsApp,Luis,muebles,105.4,1
1850,2023-06-15,web,María,deportes,78.02,1
1851,2023-09-19,WhatsApp,Juan,tecnológico,,1
1852,2023-07-16,WhatsApp,María,muebles,72.84,1
1853,2023-11-24,WhatsApp,Carlos,muebles,30.34,1
1854,2023-03-19,web,María,tecnológico,78.33,1
1855,2023-06-01,web,Juan,deportes,17.59,1
1856,2023-04-30,WhatsApp,Luis,hogar,81.08,1
1857,2023-01-28,web,Sofía,deportes,61.13,1
1858,2023-03-26,web,Juan,hogar,0.0,0
1859,2023-10-26,WhatsApp,Ana,muebles,0.0,0
1860,2023-11-03,web,Carlos,deportes,309.14,1
1861,2023-03-17,web,,deportes,509.8,1
1862,2023-12-04,WhatsApp,Ana,tecnológico,93.29,1
1863,2023-08-26,web,María,tecnológico,149.88,1
1864,2023-06-30,WhatsApp,Luis,hogar,51.44,1
1865,2023-01-15,web,Sofía,hogar,119.09,1
1866,2023-02-02,WhatsApp,Sofía,ropa,124.89,1
1867,2023-03-27,web,Juan,hogar,0.0,0
1868,2023-09-02,web,Ana,ropa,0.0,0
1869,2023-03-10,web,Luis,muebles,0.0,0
1870,2023-11-29,web,Carlos,tecnológico,0.0,0
1871,2023-04-22,web,Sofía,deportes,593.27,1
1872,2023-07-11,web,Sofía,muebles,804.61,1
1873,2023-03-03,WhatsApp,Luis,deportes,541.74,1
1874,2023-01-19,WhatsApp,Juan,muebles,138.07,1
1875,2023-11-24,web,Luis,ropa,49.34,1
1876,2023-06-02,WhatsApp,Luis,muebles,21.96,1
1877,2023-08-28,web,María,hogar,128.24,1
1878,2023-05-11,WhatsApp,María,tecnológico,0.0,0
1879,2023-12-21,web,Ana,hogar,0.0,0
1880,2023-01-20,WhatsApp,Luis,hogar,0.0,0
1881,2023-07-24,web,Sofía,tecnológico,421.51,1
1882,2023-10-14,WhatsApp,María,ropa,0.0,0
1883,2023-07-06,web,Ana,tecnológico,30.66,1
1884,2023-09-21,web,Juan,deportes,0.0,0
1885,2023-08-26,web,Carlos,muebles,128.54,1
1886,2023-01-19,web,Carlos,ropa,31.66,1
1887,2023-02-04,WhatsApp,,muebles,0.0,0
1888,2023-07-20,web,Carlos,ropa,255.45,1
1889,2023-05-15,WhatsApp,Ana,tecnológico,130.61,1
1890,2023-06-27,WhatsApp,Ana,deportes,,1
1891,2023-05-18,WhatsApp,Juan,tecnológico,125.73,1
1892,2023-04-19,web,Juan,ropa,0.0,0
1893,2023-11-29,web,Sofía,tecnológico,1235.75,1
1894,2023-08-10,WhatsApp,Juan,tecnológico,137.85,1
1895,2023-09-23,web,Carlos,tecnológico,58.46,1
1896,2023-01-29,web,Sofía,muebles,80.4,1
1897,2023-10-26,web,Luis,muebles,,1
1898,2023-06-03,WhatsApp,Sofía,tecnológico,10.22,1
1899,2023-11-26,web,Ana,muebles,0.0,0
1900,2023-11-18,web,María,ropa,0.0,0
1901,2023-04-04,web,Sofía,deportes,78.0,1
1902,2023-05-01,web,Carlos,muebles,0.0,0
1903,2023-02-28,WhatsApp,Carlos,ropa,,1
1904,2023-12-11,WhatsApp,Carlos,deportes,0.0,0
1905,2023-08-14,WhatsApp,María,deportes,87.66,1
1906,2023-05-01,web,Juan,ropa,0.0,0
1907,2023-01-20,web,Ana,deportes,282.93,1
1908,2023-01-05,WhatsApp,,deportes,83.44,1
1909,2023-01-24,WhatsApp,Juan,deportes,261.97,1
1910,2023-04-13,web,Luis,ropa,60.11,1
1911,2023-03-28,WhatsApp,María,hogar,90.65,1
1912,2023-01-18,WhatsApp,Juan,ropa,402.93,1
1913,2023-06-07,web,Juan,ropa,87.31,1
1914,2023-01-02,web,María,muebles,979.72,1
1915,2023-07-26,web,Luis,tecnológico,61.53,1
1916,2023-09-29,web,Sofía,ropa,0.0,0
1917,2023-08-25,WhatsApp,María,hogar,95.92,1
1918,2023-07-07,WhatsApp,Juan,ropa,46.21,1
1919,2023-09-10,WhatsApp,María,deportes,111.12,1
1920,2023-08-20,web,Ana,deportes,143.83,1
1921,2023-03-03,web,Sofía,tecnológico,79.5,1
1922,2023-07-22,WhatsApp,Ana,deportes,1323.41,1
1923,2023-07-11,web,Luis,deportes,122.47,1
1924,2023-11-28,web,Sofía,deportes,0.0,0
1925,2023-07-02,web,Ana,hogar,13.43,1
1926,2023-02-18,web,María,hogar,136.03,1
1927,2023-05-16,WhatsApp,Ana,tecnológico,0.0,0
1928,2023-05-09,web,Juan,tecnológico,100.73,1
1929,2023-06-17,WhatsApp,María,deportes,486.0,1
1930,2023-03-04,web,Carlos,tecnológico,492.07,1
1931,2023-03-15,WhatsApp,Carlos,hogar,498.3,1
1932,2023-07-27,web,Carlos,muebles,89.31,1
1933,2023-12-29,WhatsApp,Juan,tecnológico,30.31,1
1934,2023-03-04,web,Sofía,hogar,96.78,1
1935,2023-06-14,WhatsApp,Ana,hogar,380.68,1
1936,2023-06-10,WhatsApp,Carlos,muebles,0.0,0
1937,2023-01-24,WhatsApp,Carlos,tecnológico,0.0,0
1938,2023-10-21,WhatsApp,Ana,ropa,403.41,1
1939,2023-11-02,WhatsApp,Juan,hogar,145.62,1
1940,2023-07-31,WhatsApp,Luis,tecnológico,,1
1941,2023-02-02,web,Carlos,muebles,12.89,1
1942,2023-03-10,WhatsApp,,deportes,,1
1943,2023-09-06,web,Ana,tecnológico,109.48,1
1944,2023-07-10,web,María,tecnológico,2588.23,1
1945,2023-01-11,web,Luis,ropa,20.38,1
1946,2023-01-27,WhatsApp,Ana,ropa,121.81,1
1947,2023-04-15,WhatsApp,Sofía,hogar,17.69,1
1948,2023-09-28,WhatsApp,Ana,muebles,43.48,1
1949,2023-09-20,web,Ana,tecnológico,0.0,0
1950,2023-10-09,web,Ana,hogar,12.07,1
1951,2023-07-07,web,Ana,muebles,53.52,1
1952,2023-04-26,web,Juan,tecnológico,458.49,1
1953,2023-10-29,web,Luis,ropa,0.0,0
1954,2023-11-07,WhatsApp,Luis,deportes,2512.47,1
1955,2023-07-21,WhatsApp,Sofía,hogar,0.0,0
1956,2023-09-29,web,Carlos,ropa,124.48,1
1957,2023-10-15,web,María,tecnológico,26.45,1
1958,2023-10-18,web,Luis,tecnológico,,1
1959,2023-01-10,web,Juan,tecnológico,0.0,0
1960,2023-03-28,WhatsApp,Juan,hogar,141.33,1
1961,2023-10-08,WhatsApp,Ana,muebles,121.01,1
1962,2023-01-28,WhatsApp,Juan,tecnológico,0.0,0
1963,2023-07-04,WhatsApp,,tecnológico,593.14,1
1964,2023-11-23,web,María,ropa,158.03,1
1965,2023-03-12,WhatsApp,Ana,hogar,35.53,1
1966,2023-07-05,web,Carlos,deportes,888.14,1
1967,2023-05-31,WhatsApp,Ana,deportes,28.54,1
1968,2023-11-11,web,María,deportes,45.13,1
1969,2023-01-27,WhatsApp,Sofía,deportes,0.0,0
1970,2023-01-17,web,Carlos,muebles,0.0,0
1971,2023-01-14,WhatsApp,Sofía,ropa,85.76,1
1972,2023-06-24,WhatsApp,Carlos,deportes,504.15,1
1973,2023-08-10,web,María,hogar,504.84,1
1974,2023-03-29,WhatsApp,,hogar,0.0,0
1975,2023-11-08,WhatsApp,Juan,deportes,,1
1976,2023-10-31,WhatsApp,Sofía,hogar,128.62,1
1977,2023-05-24,web,Juan,muebles,93.18,1
1978,2023-01-05,WhatsApp,Luis,muebles,71.4,1
1979,2023-03-04,WhatsApp,Luis,tecnológico,,1
1980,2023-02-26,WhatsApp,Juan,muebles,71.3,1
1981,2023-12-09,WhatsApp,María,hogar,0.0,0
1982,2023-05-31,web,María,deportes,47.43,1
1983,2023-01-30,WhatsApp,María,hogar,651.81,1
1984,2023-02-21,WhatsApp,Carlos,tecnológico,27.92,1
1985,2023-05-01,WhatsApp,Carlos,tecnológico,0.0,0
1986,2023-11-10,web,Sofía,muebles,197.68,1
1987,2023-03-15,web,Luis,deportes,0.0,0
1988,2023-02-08,web,Carlos,hogar,571.36,1
1989,2023-06-22,WhatsApp,María,ropa,92.17,1
1990,2023-02-12,web,Juan,tecnológico,,1
1991,2023-08-28,WhatsApp,Juan,muebles,127.62,1
1992,2023-07-10,web,Juan,tecnológico,112.88,1
1993,2023-12-02,web,Ana,hogar,,1
1994,2023-03-24,web,Sofía,tecnológico,121.9,1
1995,2023-03-15,WhatsApp,Juan,ropa,112.51,1
1996,2023-11-10,web,Ana,tecnológico,91.46,1
1997,2023-07-10,web,Sofía,tecnológico,48.92,1
1998,2023-02-16,web,Juan,muebles,17.74,1
1999,2023-08-11,web,Juan,ropa,0.0,0
2000,2023-02-15,web,Carlos,muebles,1985.31,1
2001,2023-08-05,WhatsApp,Ana,tecnológico,52.1,1
2002,2023-09-10,WhatsApp,Sofía,tecnológico,0.0,0
2003,2023-12-07,WhatsApp,Ana,hogar,,1
2004,2023-07-14,WhatsApp,María,deportes,50.42,1
2005,2023-05-11,web,María,tecnológico,0.0,0
2006,2023-04-22,web,Carlos,tecnológico,0.0,0
2007,2023-02-24,web,Ana,tecnológico,40.93,1
2008,2023-01-17,web,Ana,ropa,52.85,1
2009,2023-02-10,WhatsApp,Juan,deportes,152.71,1
2010,2023-08-03,web,María,deportes,335.15,1
2011,2023-07-26,WhatsApp,María,deportes,0.0,0
2012,2023-12-27,web,Luis,deportes,132.45,1
2013,2023-10-09,web,María,tecnológico,74.74,1
2014,2023-02-12,WhatsApp,Luis,tecnológico,57.09,1
2015,2023-03-04,web,María,hogar,0.0,0
2016,2023-11-09,web,Carlos,tecnológico,0.0,0
2017,2023-05-11,web,María,hogar,83.55,1
2018,2023-07-27,web,Sofía,muebles,,1
2019,2023-08-23,web,,deportes,11.02,1
2020,2023-01-11,web,Carlos,deportes,67.45,1
2021,2023-03-18,WhatsApp,Ana,muebles,138.11,1
2022,2023-10-17,WhatsApp,María,muebles,35.13,1
2023,2023-01-26,WhatsApp,Juan,hogar,82.11,1
2024,2023-11-30,WhatsApp,Juan,tecnológico,281.43,1
2025,2023-09-16,web,María,tecnológico,151.34,1
2026,2023-01-15,WhatsApp,Carlos,ropa,,1
2027,2023-12-14,WhatsApp,Ana,deportes,139.87,1
2028,2023-05-09,web,Carlos,muebles,71.75,1
2029,2023-03-28,WhatsApp,Luis,muebles,21.4,1
